Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Cost per item,Status
lab-grown-diamond-ring-lr-0176,,,,,,,Metal,9K Gold,Colour,White,,,LR-0176-9K-W,4.256,,,deny,manual,121309,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0176/LR-0176-W-view1.jpg,5,Lab-Grown Diamond Ring LR-0176 in white metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0176/LR-0176-W-view1.jpg,g,117776,
lab-grown-diamond-ring-lr-0176,,,,,,,Metal,9K Gold,Colour,Yellow,,,LR-0176-9K-Y,4.256,,,deny,manual,121309,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0176/LR-0176-W-view2.jpg,6,Lab-Grown Diamond Ring LR-0176 in yellow metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0176/LR-0176-Y-view1.jpg,g,117776,
lab-grown-diamond-ring-lr-0176,,,,,,,Metal,14K Gold,Colour,Rose,,,LR-0176-14K-R,4.76,,,deny,manual,141028,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0176/LR-0176-W-view3.jpg,7,Lab-Grown Diamond Ring LR-0176 in rose metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0176/LR-0176-R-view1.jpg,g,136920,
lab-grown-diamond-ring-lr-0176,,,,,,,Metal,14K Gold,Colour,White,,,LR-0176-14K-W,4.76,,,deny,manual,141028,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0176/LR-0176-W-view4.jpg,8,Lab-Grown Diamond Ring LR-0176 in white metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0176/LR-0176-W-view1.jpg,g,136920,
lab-grown-diamond-ring-lr-0176,,,,,,,Metal,14K Gold,Colour,Yellow,,,LR-0176-14K-Y,4.76,,,deny,manual,141028,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0176/LR-0176-Y-view1.jpg,9,Lab-Grown Diamond Ring LR-0176 in yellow metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0176/LR-0176-Y-view1.jpg,g,136920,
lab-grown-diamond-ring-lr-0176,,,,,,,Metal,18K Gold,Colour,Rose,,,LR-0176-18K-R,5.6,,,deny,manual,165259,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0176/LR-0176-Y-view2.jpg,10,Lab-Grown Diamond Ring LR-0176 in rose metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0176/LR-0176-R-view1.jpg,g,160446,
lab-grown-diamond-ring-lr-0176,,,,,,,Metal,18K Gold,Colour,White,,,LR-0176-18K-W,5.6,,,deny,manual,165259,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0176/LR-0176-Y-view3.jpg,11,Lab-Grown Diamond Ring LR-0176 in white metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0176/LR-0176-W-view1.jpg,g,160446,
lab-grown-diamond-ring-lr-0176,,,,,,,Metal,18K Gold,Colour,Yellow,,,LR-0176-18K-Y,5.6,,,deny,manual,165259,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0176/LR-0176-Y-view4.jpg,12,Lab-Grown Diamond Ring LR-0176 in yellow metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0176/LR-0176-Y-view1.jpg,g,160446,
lab-grown-diamond-ring-lr-0206,Lab-Grown Diamond Ring LR-0206,"<p>A lab-grown diamond ring by Velonna Jewels, reference LR-0206. Total diamond weight is approximately 1.4261 ct across 99 stones. Available in 925 silver, 9K, 14K, or 18K gold with rose, white, or yellow metal colour.</p><p>Made to order. Final specifications and lead time are confirmed by our team.</p>",Velonna Jewels,Lab Grown Diamond Ring,"Lab Grown Diamonds, Unisex, Ring",TRUE,Metal,925 Silver,Colour,Rose,,,LR-0206-925-R,2.992,,,deny,manual,68164,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0206/LR-0206-R-view1.jpg,1,Lab-Grown Diamond Ring LR-0206 in rose metal,FALSE,Lab-Grown Diamond Ring LR-0206,Lab-Grown Diamond Ring LR-0206 with 1.4261 ct lab-grown diamonds. Made to order by Velonna Jewels.,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0206/LR-0206-R-view1.jpg,g,66179,active
lab-grown-diamond-ring-lr-0206,,,,,,,Metal,925 Silver,Colour,White,,,LR-0206-925-W,2.992,,,deny,manual,68164,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0206/LR-0206-R-view2.jpg,2,Lab-Grown Diamond Ring LR-0206 in white metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0206/LR-0206-W-view1.jpg,g,66179,
lab-grown-diamond-ring-lr-0206,,,,,,,Metal,925 Silver,Colour,Yellow,,,LR-0206-925-Y,2.992,,,deny,manual,68164,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0206/LR-0206-R-view3.jpg,3,Lab-Grown Diamond Ring LR-0206 in yellow metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0206/LR-0206-Y-view1.jpg,g,66179,
lab-grown-diamond-ring-lr-0206,,,,,,,Metal,9K Gold,Colour,Rose,,,LR-0206-9K-R,3.344,,,deny,manual,88007,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0206/LR-0206-R-view4.jpg,4,Lab-Grown Diamond Ring LR-0206 in rose metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0206/LR-0206-R-view1.jpg,g,85444,
lab-grown-diamond-ring-lr-0206,,,,,,,Metal,9K Gold,Colour,White,,,LR-0206-9K-W,3.344,,,deny,manual,88007,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0206/LR-0206-W-view1.jpg,5,Lab-Grown Diamond Ring LR-0206 in white metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0206/LR-0206-W-view1.jpg,g,85444,
lab-grown-diamond-ring-lr-0206,,,,,,,Metal,9K Gold,Colour,Yellow,,,LR-0206-9K-Y,3.344,,,deny,manual,88007,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0206/LR-0206-W-view2.jpg,6,Lab-Grown Diamond Ring LR-0206 in yellow metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0206/LR-0206-Y-view1.jpg,g,85444,
lab-grown-diamond-ring-lr-0206,,,,,,,Metal,14K Gold,Colour,Rose,,,LR-0206-14K-R,3.74,,,deny,manual,103501,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0206/LR-0206-W-view3.jpg,7,Lab-Grown Diamond Ring LR-0206 in rose metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0206/LR-0206-R-view1.jpg,g,100486,
lab-grown-diamond-ring-lr-0206,,,,,,,Metal,14K Gold,Colour,White,,,LR-0206-14K-W,3.74,,,deny,manual,103501,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0206/LR-0206-W-view4.jpg,8,Lab-Grown Diamond Ring LR-0206 in white metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0206/LR-0206-W-view1.jpg,g,100486,
lab-grown-diamond-ring-lr-0206,,,,,,,Metal,14K Gold,Colour,Yellow,,,LR-0206-14K-Y,3.74,,,deny,manual,103501,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0206/LR-0206-Y-view1.jpg,9,Lab-Grown Diamond Ring LR-0206 in yellow metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0206/LR-0206-Y-view1.jpg,g,100486,
lab-grown-diamond-ring-lr-0206,,,,,,,Metal,18K Gold,Colour,Rose,,,LR-0206-18K-R,4.4,,,deny,manual,122539,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0206/LR-0206-Y-view2.jpg,10,Lab-Grown Diamond Ring LR-0206 in rose metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0206/LR-0206-R-view1.jpg,g,118970,
lab-grown-diamond-ring-lr-0206,,,,,,,Metal,18K Gold,Colour,White,,,LR-0206-18K-W,4.4,,,deny,manual,122539,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0206/LR-0206-Y-view3.jpg,11,Lab-Grown Diamond Ring LR-0206 in white metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0206/LR-0206-W-view1.jpg,g,118970,
lab-grown-diamond-ring-lr-0206,,,,,,,Metal,18K Gold,Colour,Yellow,,,LR-0206-18K-Y,4.4,,,deny,manual,122539,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0206/LR-0206-Y-view4.jpg,12,Lab-Grown Diamond Ring LR-0206 in yellow metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0206/LR-0206-Y-view1.jpg,g,118970,
lab-grown-diamond-ring-lr-0208,Lab-Grown Diamond Ring LR-0208,"<p>A lab-grown diamond ring by Velonna Jewels, reference LR-0208. Total diamond weight is approximately 0.79 ct across 19 stones. Available in 925 silver, 9K, 14K, or 18K gold with rose, white, or yellow metal colour.</p><p>Made to order. Final specifications and lead time are confirmed by our team.</p>",Velonna Jewels,Lab Grown Diamond Ring,"Lab Grown Diamonds, Unisex, Ring",TRUE,Metal,925 Silver,Colour,Rose,,,LR-0208-925-R,2.72,,,deny,manual,40059,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0208/LR-0208-R-view1.jpg,1,Lab-Grown Diamond Ring LR-0208 in rose metal,FALSE,Lab-Grown Diamond Ring LR-0208,Lab-Grown Diamond Ring LR-0208 with 0.79 ct lab-grown diamonds. Made to order by Velonna Jewels.,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0208/LR-0208-R-view1.jpg,g,38892,active
lab-grown-diamond-ring-lr-0208,,,,,,,Metal,925 Silver,Colour,White,,,LR-0208-925-W,2.72,,,deny,manual,40059,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0208/LR-0208-R-view2.jpg,2,Lab-Grown Diamond Ring LR-0208 in white metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0208/LR-0208-W-view1.jpg,g,38892,
lab-grown-diamond-ring-lr-0208,,,,,,,Metal,925 Silver,Colour,Yellow,,,LR-0208-925-Y,2.72,,,deny,manual,40059,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0208/LR-0208-R-view3.jpg,3,Lab-Grown Diamond Ring LR-0208 in yellow metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0208/LR-0208-Y-view1.jpg,g,38892,
lab-grown-diamond-ring-lr-0208,,,,,,,Metal,9K Gold,Colour,Rose,,,LR-0208-9K-R,3.04,,,deny,manual,58098,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0208/LR-0208-R-view4.jpg,4,Lab-Grown Diamond Ring LR-0208 in rose metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0208/LR-0208-R-view1.jpg,g,56406,
lab-grown-diamond-ring-lr-0208,,,,,,,Metal,9K Gold,Colour,White,,,LR-0208-9K-W,3.04,,,deny,manual,58098,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0208/LR-0208-W-view1.jpg,5,Lab-Grown Diamond Ring LR-0208 in white metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0208/LR-0208-W-view1.jpg,g,56406,
lab-grown-diamond-ring-lr-0208,,,,,,,Metal,9K Gold,Colour,Yellow,,,LR-0208-9K-Y,3.04,,,deny,manual,58098,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0208/LR-0208-W-view2.jpg,6,Lab-Grown Diamond Ring LR-0208 in yellow metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0208/LR-0208-Y-view1.jpg,g,56406,
lab-grown-diamond-ring-lr-0208,,,,,,,Metal,14K Gold,Colour,Rose,,,LR-0208-14K-R,3.4,,,deny,manual,72182,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0208/LR-0208-W-view3.jpg,7,Lab-Grown Diamond Ring LR-0208 in rose metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0208/LR-0208-R-view1.jpg,g,70080,
lab-grown-diamond-ring-lr-0208,,,,,,,Metal,14K Gold,Colour,White,,,LR-0208-14K-W,3.4,,,deny,manual,72182,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0208/LR-0208-W-view4.jpg,8,Lab-Grown Diamond Ring LR-0208 in white metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0208/LR-0208-W-view1.jpg,g,70080,
lab-grown-diamond-ring-lr-0208,,,,,,,Metal,14K Gold,Colour,Yellow,,,LR-0208-14K-Y,3.4,,,deny,manual,72182,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0208/LR-0208-Y-view1.jpg,9,Lab-Grown Diamond Ring LR-0208 in yellow metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0208/LR-0208-Y-view1.jpg,g,70080,
lab-grown-diamond-ring-lr-0208,,,,,,,Metal,18K Gold,Colour,Rose,,,LR-0208-18K-R,4,,,deny,manual,89491,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0208/LR-0208-Y-view2.jpg,10,Lab-Grown Diamond Ring LR-0208 in rose metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0208/LR-0208-R-view1.jpg,g,86884,
lab-grown-diamond-ring-lr-0208,,,,,,,Metal,18K Gold,Colour,White,,,LR-0208-18K-W,4,,,deny,manual,89491,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0208/LR-0208-Y-view3.jpg,11,Lab-Grown Diamond Ring LR-0208 in white metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0208/LR-0208-W-view1.jpg,g,86884,
lab-grown-diamond-ring-lr-0208,,,,,,,Metal,18K Gold,Colour,Yellow,,,LR-0208-18K-Y,4,,,deny,manual,89491,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0208/LR-0208-Y-view4.jpg,12,Lab-Grown Diamond Ring LR-0208 in yellow metal,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/ladies-rings/LR-0208/LR-0208-Y-view1.jpg,g,86884,
lab-grown-diamond-bracelet-glbr-0002,Lab-Grown Diamond Bracelet GLBR-0002,"<p>A lab-grown diamond bracelet by Velonna Jewels, reference GLBR-0002. Total diamond weight is approximately 9.3 ct across 31 stones. Available in 925 silver, 9K, 14K, or 18K gold with rose, white, or yellow metal colour.</p><p>Made to order. Final specifications and lead time are confirmed by our team.</p>",Velonna Jewels,Lab Grown Diamond Bracelet,"Lab Grown Diamonds, Unisex, Bracelet",TRUE,Metal,925 Silver,Colour,Rose,,,GLBR-0002-925-R,11.186,,,deny,manual,426514,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0002/GLBR-0002-reference.png,1,Lab-Grown Diamond Bracelet GLBR-0002 in rose metal,FALSE,Lab-Grown Diamond Bracelet GLBR-0002,Lab-Grown Diamond Bracelet GLBR-0002 with 9.3 ct lab-grown diamonds. Made to order by Velonna Jewels.,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0002/GLBR-0002-reference.png,g,414091,active
lab-grown-diamond-bracelet-glbr-0002,,,,,,,Metal,925 Silver,Colour,White,,,GLBR-0002-925-W,11.186,,,deny,manual,426514,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0002/GLBR-0002-reference.png,g,414091,
lab-grown-diamond-bracelet-glbr-0002,,,,,,,Metal,925 Silver,Colour,Yellow,,,GLBR-0002-925-Y,11.186,,,deny,manual,426514,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0002/GLBR-0002-reference.png,g,414091,
lab-grown-diamond-bracelet-glbr-0002,,,,,,,Metal,9K Gold,Colour,Rose,,,GLBR-0002-9K-R,12.502,,,deny,manual,500699,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0002/GLBR-0002-reference.png,g,486116,
lab-grown-diamond-bracelet-glbr-0002,,,,,,,Metal,9K Gold,Colour,White,,,GLBR-0002-9K-W,12.502,,,deny,manual,500699,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0002/GLBR-0002-reference.png,g,486116,
lab-grown-diamond-bracelet-glbr-0002,,,,,,,Metal,9K Gold,Colour,Yellow,,,GLBR-0002-9K-Y,12.502,,,deny,manual,500699,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0002/GLBR-0002-reference.png,g,486116,
lab-grown-diamond-bracelet-glbr-0002,,,,,,,Metal,14K Gold,Colour,Rose,,,GLBR-0002-14K-R,13.9825,,,deny,manual,558623,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0002/GLBR-0002-reference.png,g,542352,
lab-grown-diamond-bracelet-glbr-0002,,,,,,,Metal,14K Gold,Colour,White,,,GLBR-0002-14K-W,13.9825,,,deny,manual,558623,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0002/GLBR-0002-reference.png,g,542352,
lab-grown-diamond-bracelet-glbr-0002,,,,,,,Metal,14K Gold,Colour,Yellow,,,GLBR-0002-14K-Y,13.9825,,,deny,manual,558623,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0002/GLBR-0002-reference.png,g,542352,
lab-grown-diamond-bracelet-glbr-0002,,,,,,,Metal,18K Gold,Colour,Rose,,,GLBR-0002-18K-R,16.45,,,deny,manual,629802,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0002/GLBR-0002-reference.png,g,611458,
lab-grown-diamond-bracelet-glbr-0002,,,,,,,Metal,18K Gold,Colour,White,,,GLBR-0002-18K-W,16.45,,,deny,manual,629802,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0002/GLBR-0002-reference.png,g,611458,
lab-grown-diamond-bracelet-glbr-0002,,,,,,,Metal,18K Gold,Colour,Yellow,,,GLBR-0002-18K-Y,16.45,,,deny,manual,629802,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0002/GLBR-0002-reference.png,g,611458,
lab-grown-diamond-bracelet-glbr-0005,Lab-Grown Diamond Bracelet GLBR-0005,"<p>A lab-grown diamond bracelet by Velonna Jewels, reference GLBR-0005. Total diamond weight is approximately 3.465 ct across 21 stones. Available in 925 silver, 9K, 14K, or 18K gold with rose, white, or yellow metal colour.</p><p>Made to order. Final specifications and lead time are confirmed by our team.</p>",Velonna Jewels,Lab Grown Diamond Bracelet,"Lab Grown Diamonds, Unisex, Bracelet",TRUE,Metal,925 Silver,Colour,Rose,,,GLBR-0005-925-R,12.716,,,deny,manual,177401,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0005/GLBR-0005-reference.png,1,Lab-Grown Diamond Bracelet GLBR-0005 in rose metal,FALSE,Lab-Grown Diamond Bracelet GLBR-0005,Lab-Grown Diamond Bracelet GLBR-0005 with 3.465 ct lab-grown diamonds. Made to order by Velonna Jewels.,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0005/GLBR-0005-reference.png,g,172234,active
lab-grown-diamond-bracelet-glbr-0005,,,,,,,Metal,925 Silver,Colour,White,,,GLBR-0005-925-W,12.716,,,deny,manual,177401,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0005/GLBR-0005-reference.png,g,172234,
lab-grown-diamond-bracelet-glbr-0005,,,,,,,Metal,925 Silver,Colour,Yellow,,,GLBR-0005-925-Y,12.716,,,deny,manual,177401,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0005/GLBR-0005-reference.png,g,172234,
lab-grown-diamond-bracelet-glbr-0005,,,,,,,Metal,9K Gold,Colour,Rose,,,GLBR-0005-9K-R,14.212,,,deny,manual,261732,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0005/GLBR-0005-reference.png,g,254109,
lab-grown-diamond-bracelet-glbr-0005,,,,,,,Metal,9K Gold,Colour,White,,,GLBR-0005-9K-W,14.212,,,deny,manual,261732,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0005/GLBR-0005-reference.png,g,254109,
lab-grown-diamond-bracelet-glbr-0005,,,,,,,Metal,9K Gold,Colour,Yellow,,,GLBR-0005-9K-Y,14.212,,,deny,manual,261732,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0005/GLBR-0005-reference.png,g,254109,
lab-grown-diamond-bracelet-glbr-0005,,,,,,,Metal,14K Gold,Colour,Rose,,,GLBR-0005-14K-R,15.895,,,deny,manual,327580,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0005/GLBR-0005-reference.png,g,318039,
lab-grown-diamond-bracelet-glbr-0005,,,,,,,Metal,14K Gold,Colour,White,,,GLBR-0005-14K-W,15.895,,,deny,manual,327580,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0005/GLBR-0005-reference.png,g,318039,
lab-grown-diamond-bracelet-glbr-0005,,,,,,,Metal,14K Gold,Colour,Yellow,,,GLBR-0005-14K-Y,15.895,,,deny,manual,327580,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0005/GLBR-0005-reference.png,g,318039,
lab-grown-diamond-bracelet-glbr-0005,,,,,,,Metal,18K Gold,Colour,Rose,,,GLBR-0005-18K-R,18.7,,,deny,manual,408494,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0005/GLBR-0005-reference.png,g,396596,
lab-grown-diamond-bracelet-glbr-0005,,,,,,,Metal,18K Gold,Colour,White,,,GLBR-0005-18K-W,18.7,,,deny,manual,408494,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0005/GLBR-0005-reference.png,g,396596,
lab-grown-diamond-bracelet-glbr-0005,,,,,,,Metal,18K Gold,Colour,Yellow,,,GLBR-0005-18K-Y,18.7,,,deny,manual,408494,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0005/GLBR-0005-reference.png,g,396596,
lab-grown-diamond-bracelet-glbr-0006,Lab-Grown Diamond Bracelet GLBR-0006,"<p>A lab-grown diamond bracelet by Velonna Jewels, reference GLBR-0006. Total diamond weight is approximately 7.04 ct across 480 stones. Available in 925 silver, 9K, 14K, or 18K gold with rose, white, or yellow metal colour.</p><p>Made to order. Final specifications and lead time are confirmed by our team.</p>",Velonna Jewels,Lab Grown Diamond Bracelet,"Lab Grown Diamonds, Unisex, Bracelet",TRUE,Metal,925 Silver,Colour,Rose,,,GLBR-0006-925-R,11.288,,,deny,manual,328967,,TRUE,TRUE,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0006/GLBR-0006-reference.png,1,Lab-Grown Diamond Bracelet GLBR-0006 in rose metal,FALSE,Lab-Grown Diamond Bracelet GLBR-0006,Lab-Grown Diamond Bracelet GLBR-0006 with 7.04 ct lab-grown diamonds. Made to order by Velonna Jewels.,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0006/GLBR-0006-reference.png,g,319385,active
lab-grown-diamond-bracelet-glbr-0006,,,,,,,Metal,925 Silver,Colour,White,,,GLBR-0006-925-W,11.288,,,deny,manual,328967,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0006/GLBR-0006-reference.png,g,319385,
lab-grown-diamond-bracelet-glbr-0006,,,,,,,Metal,925 Silver,Colour,Yellow,,,GLBR-0006-925-Y,11.288,,,deny,manual,328967,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0006/GLBR-0006-reference.png,g,319385,
lab-grown-diamond-bracelet-glbr-0006,,,,,,,Metal,9K Gold,Colour,Rose,,,GLBR-0006-9K-R,12.616,,,deny,manual,403829,,TRUE,TRUE,,,,,,,,https://raw.githubusercontent.com/reshabhdatta/Velonna/main/products/bracelets/GLBR-0006/GLBR-0006-reference.png,g,392067,
